ID_Individu,Departement,Milieu,Genre,Tranche_Age,Age,Niveau_Education,Secteur_Activite,Revenu_Mensuel_HTG,Possede_Telephone,Possede_Smartphone,Acces_Internet,Acte_Naissance,CIN_Carte_Identite,NIF_Matricule_Fiscal,Titre_Propriete,Statut_Logement,Source_Energie,Implique_Agriculture,Niveau_Inclusion_Financiere,Compte_Bancaire,Credit_Formel,Montant_Credit_Formel_HTG,Credit_Informel,Epargne_Formelle,Membre_Tontine_Sol,Mobile_Money,Planification_Financiere,Controle_Depenses,Manque_Argent_Frequent,Raison_Principale_Manque_Argent,Besoin_Education_Financiere,Jamais_Eu_Credit_Formel,Poids_Sondage,Cluster,Profil,X_pca_PC1,X_pca_PC2,X_pca_PC3
HTI2018_1642,Ouest (reste),Urbain,Femme,18-24,22,Secondaire,Sans activité/Ménage,1132,Non,Non,Non,Oui,Oui,Oui,Non,Logement gratuit,EDH/Connexion collective,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.1606,4,Ménages sans revenus,-0.963712994534546,2.2769911023704585,0.08768836193644242
HTI2018_1643,Nord-Est,Urbain,Homme,25-34,30,Secondaire,Agriculture/Élevage,3052,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,EDH/Connexion collective,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.9671,0,Agriculteurs vulnérables,-0.18151089940893722,-0.8101842359707171,-0.9800629521822944
HTI2018_1644,Ouest (reste),Urbain,Femme,45-60,45,Secondaire,Services/Transport,5215,Oui,Oui,Oui,Oui,Non,Non,Non,Locataire,EDH/Connexion collective,Oui,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,1.7307,1,Prestataires de services,-0.001102236414806925,-0.8182848377381762,0.06827449575406999
HTI2018_1645,Nord-Ouest,Urbain,Homme,35-44,37,Secondaire,Sans activité/Ménage,1001,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Oui,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.9441,4,Ménages sans revenus,-1.0243980241535366,2.116447843372378,0.020227470924389604
HTI2018_1646,Aire Métropolitaine,Urbain,Femme,25-34,27,Secondaire,Services/Transport,3449,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Oui,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,1.4149,1,Prestataires de services,1.976502528067841,0.41690775052352497,-0.13398965428208523
HTI2018_1647,Grand-Anse,Rural,Femme,18-24,24,Primaire,Agriculture/Élevage,177,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Non,Sans objet,Comment investir,Oui,2.6644,0,Agriculteurs vulnérables,-1.3998551167624322,-0.7736091842136509,-1.2416438253762796
HTI2018_1648,Sud,Rural,Homme,25-34,25,Primaire,Agriculture/Élevage,1540,Oui,Oui,Oui,Oui,Non,Non,Oui,Propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,NSP/Autre,Comment obtenir un prêt,Oui,3.4072,0,Agriculteurs vulnérables,-1.5658547020362679,-1.3768365593819778,-1.0596751386819279
HTI2018_1649,Nippes,Rural,Homme,18-24,24,Primaire,Services/Transport,3980,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Aucun contrôle,Oui,Revenu irrégulier,Comment investir,Oui,2.6705,1,Prestataires de services,-0.11373732200817958,-0.8198320605116436,-0.35772261452954857
HTI2018_1650,Sud,Urbain,Homme,18-24,22,Secondaire,Emploi salarié formel,20187,Non,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Souvent,Aucun contrôle,Oui,Pas assez de revenu,Comment épargner,Oui,1.6442,3,Salariés formels,1.9193242856889974,0.22560347349202975,-1.2777510339812461
HTI2018_1651,Grand-Anse,Urbain,Femme,60+,74,Secondaire,Services/Transport,221,Oui,Non,Non,Oui,Non,Oui,Non,Propriétaire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,3.1224,1,Prestataires de services,-0.472741503711399,-0.5508780984828772,0.30729421661112544
HTI2018_1652,Nord-Ouest,Urbain,Homme,18-24,23,Primaire,Sans activité/Ménage,940,Non,Non,Non,Oui,Non,Non,Non,Habitation avec propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Pas souvent,Aucun contrôle,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,2.5869,4,Ménages sans revenus,-2.1821988801206564,0.9457982224353626,0.6118795009124673
HTI2018_1653,Aire Métropolitaine,Urbain,Homme,25-34,33,Secondaire,Emploi salarié formel,6216,Non,Non,Non,Oui,Non,Oui,Oui,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Oui,Non,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,3.0832,3,Salariés formels,2.173797026882841,0.23209950062359724,-1.9926001024282909
HTI2018_1654,Ouest (reste),Rural,Homme,18-24,20,Primaire,Sans activité/Ménage,402,Oui,Oui,Oui,Oui,Non,Non,Non,Propriétaire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,3.064,4,Ménages sans revenus,-2.3414999286404314,1.3057561638632043,-0.0020627774383817246
HTI2018_1655,Grand-Anse,Rural,Femme,35-44,40,Primaire,Agriculture/Élevage,1444,Oui,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,1.6887,0,Agriculteurs vulnérables,-1.6839096512120406,-1.4790017392471604,-1.0801507267279586
HTI2018_1656,Centre,Rural,Femme,25-34,25,Non scolarisé,Agriculture/Élevage,186,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Dépenses imprévues,Comment épargner,Oui,3.0363,0,Agriculteurs vulnérables,-2.437337483097614,-1.297150294625614,-1.2213547033269434
HTI2018_1657,Grand-Anse,Rural,Femme,25-34,32,Secondaire,Commerce informel,7653,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Panneau solaire,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,Revenu irrégulier,Comment obtenir un prêt,Oui,2.8655,5,Commerçants informels,0.791392202618405,-0.17016888891147242,1.581209800829261
HTI2018_1658,Sud,Urbain,Homme,25-34,31,Secondaire,Commerce informel,3428,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Oui,Jamais,Contrôle avec d'autres,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,0.9605,5,Commerçants informels,1.5779596575873005,0.1451380792783234,1.856074008158974
HTI2018_1659,Centre,Urbain,Homme,60+,76,Non scolarisé,Agriculture/Élevage,1323,Oui,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment investir,Oui,2.375,0,Agriculteurs vulnérables,-2.006067727377786,-1.7809427442793968,-1.1324812303107523
HTI2018_1660,Aire Métropolitaine,Urbain,Homme,15-17,15,Secondaire,Emploi salarié formel,10334,Oui,Oui,Oui,Oui,Oui,Oui,Non,Copropriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Non,Jamais,Contrôle total,Non,Sans objet,Comment investir,Oui,3.4205,3,Salariés formels,3.7237394988032593,1.378049673649648,-2.386909911595913
HTI2018_1661,Aire Métropolitaine,Urbain,Femme,18-24,22,Primaire,Agriculture/Élevage,1626,Oui,Oui,Non,Oui,Non,Non,Non,Locataire,EDH/Connexion collective,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Oui,Jamais,Contrôle total,Non,Sans objet,Comment investir,Oui,2.4972,0,Agriculteurs vulnérables,-0.870938661486209,-1.3771796455043095,-1.2611567506476953
HTI2018_1662,Sud,Urbain,Femme,45-60,48,Secondaire,Commerce informel,207,Non,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,0.9221,5,Commerçants informels,-0.5662988985338061,0.2689435795756148,1.6727883968868256
HTI2018_1663,Centre,Urbain,Femme,25-34,26,Secondaire,Emploi salarié formel,11207,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,EDH/Connexion collective,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Toujours,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.4617,3,Salariés formels,2.1611676277697187,0.5860555551829677,-0.7534860043595074
HTI2018_1664,Nord,Rural,Femme,25-34,29,Secondaire,Agriculture/Élevage,1540,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Panneau solaire,Oui,Bancarisé,Oui,Non,0,Oui,Oui,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.8702,0,Agriculteurs vulnérables,0.9490533036321241,0.8957540221633629,-1.7579767363001129
HTI2018_1665,Aire Métropolitaine,Urbain,Homme,35-44,43,Secondaire,Emploi salarié formel,14304,Non,Non,Non,Oui,Oui,Oui,Non,Logement gratuit,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Non,Oui,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,1.7952,3,Salariés formels,2.9271291803243624,0.4861835421871747,-1.037928377929829
HTI2018_1666,Aire Métropolitaine,Urbain,Femme,18-24,18,Secondaire,Services/Transport,5105,Oui,Non,Non,Oui,Non,Non,Non,Logement gratuit,Panneau solaire,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle total,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.091,1,Prestataires de services,0.33379327408410325,-1.192230047644088,-0.4132090246383502
HTI2018_1667,Nippes,Rural,Femme,45-60,49,Primaire,Sans activité/Ménage,0,Non,Non,Non,Oui,Oui,Oui,Non,Locataire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,1.8752,4,Ménages sans revenus,-3.6676114029159224,2.825259760972541,0.5899310763998499
HTI2018_1668,Centre,Rural,Homme,35-44,37,Non scolarisé,Agriculture/Élevage,1441,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,0.9558,0,Agriculteurs vulnérables,-1.5213075335643407,-1.254789882448972,-1.134806491933638
HTI2018_1669,Artibonite,Urbain,Femme,45-60,59,Non scolarisé,Agriculture/Élevage,1998,Oui,Oui,Oui,Oui,Non,Non,Non,Propriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Toujours,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.8328,0,Agriculteurs vulnérables,-1.1750698622903466,-1.746129518384414,-1.167267394831042
HTI2018_1670,Centre,Rural,Femme,45-60,55,Primaire,Services/Transport,4237,Non,Non,Non,Oui,Oui,Oui,Non,Locataire,Aucune source,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle total,Non,Sans objet,Comment épargner,Oui,3.4287,1,Prestataires de services,0.27210478083544587,-1.2184882962789971,0.15511643021866978
HTI2018_1671,Aire Métropolitaine,Urbain,Homme,25-34,31,Primaire,Commerce informel,8538,Oui,Oui,Oui,Oui,Non,Non,Oui,Habitation avec propriétaire,EDH/Connexion collective,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Oui,Souvent,Ne sait pas,Non,Sans objet,Comment budgétiser,Oui,2.0271,5,Commerçants informels,0.7170988950168866,-0.9633501529208858,1.4754969027855407
HTI2018_1672,Aire Métropolitaine,Urbain,Femme,35-44,42,Secondaire,Sans activité/Ménage,0,Oui,Oui,Non,Oui,Non,Oui,Non,Habitation avec propriétaire,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Oui,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,2.9072,4,Ménages sans revenus,-2.5775695132610323,3.8678443831431837,-0.1573453478706408
HTI2018_1673,Aire Métropolitaine,Rural,Femme,25-34,30,Primaire,Agriculture/Élevage,1540,Oui,Oui,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Dépenses imprévues,Comment épargner,Oui,2.4471,0,Agriculteurs vulnérables,-1.236492372461752,-0.9649121384415834,-1.0374611506779234
HTI2018_1674,Aire Métropolitaine,Rural,Femme,45-60,47,Supérieur/Professionnel,Agriculture/Élevage,1685,Oui,Non,Non,Oui,Oui,Oui,Non,Propriétaire,Panneau solaire,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Jamais,Aucun contrôle,Oui,Revenu irrégulier,Comment épargner,Oui,2.7392,0,Agriculteurs vulnérables,-0.7972814092237023,-0.50164629437338,-0.8382493150594557
HTI2018_1675,Aire Métropolitaine,Urbain,Homme,45-60,53,Secondaire,Commerce informel,302,Oui,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion individuelle,Non,Bancarisé,Oui,Non,0,Non,Oui,Non,Oui,Jamais,Aucun contrôle,Oui,Frais de scolarité,Comment investir,Oui,2.1257,5,Commerçants informels,1.534518372757052,1.7809603168983303,0.660316234679569
HTI2018_1676,Aire Métropolitaine,Urbain,Homme,60+,66,Primaire,Services/Transport,6386,Oui,Oui,Non,Oui,Non,Non,Non,Locataire,Connexion illégale,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Jamais,Aucun contrôle,Non,Sans objet,Comment budgétiser,Oui,2.8077,1,Prestataires de services,0.027239639133202063,-1.7349007009504405,0.1597917041815778
HTI2018_1677,Aire Métropolitaine,Urbain,Femme,18-24,19,Secondaire,Sans activité/Ménage,1103,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Contrôle avec d'autres,Non,Sans objet,Comment investir,Oui,1.7963,4,Ménages sans revenus,-0.46240436268583995,1.8732599195588473,0.28896497620197603
HTI2018_1678,Ouest (reste),Rural,Homme,18-24,22,Primaire,Artisanat/Production,2756,Non,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment épargner,Oui,3.3565,2,Artisans,-0.4506053408794219,-0.5139393833033544,-0.2315135828819413
HTI2018_1679,Aire Métropolitaine,Urbain,Femme,15-17,15,Secondaire,Commerce informel,4282,Oui,Non,Oui,Oui,Oui,Non,Non,Locataire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Non,Jamais,Aucun contrôle,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,2.7327,5,Commerçants informels,0.8875931123074899,-0.01591327934398024,1.9858440928123304
HTI2018_1680,Nord-Ouest,Rural,Femme,25-34,32,Primaire,Commerce informel,3355,Non,Non,Non,Oui,Non,Oui,Non,Copropriétaire,Panneau solaire,Non,Exclus financièrement,Non,Non,0,Oui,Non,Non,Non,Souvent,Contrôle total,Oui,Revenu irrégulier,Comment budgétiser,Oui,2.2005,5,Commerçants informels,-0.3935529692090994,-1.000950436338813,1.7941218994890553
HTI2018_1681,Aire Métropolitaine,Urbain,Femme,35-44,41,Primaire,Commerce informel,9190,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Non,Sans objet,Comment épargner,Oui,1.2565,5,Commerçants informels,1.0410189410274189,-0.8589363955472413,1.2051757461534591
HTI2018_1682,Aire Métropolitaine,Urbain,Homme,18-24,24,Primaire,Commerce informel,4343,Non,Non,Non,Oui,Oui,Non,Non,Habitation avec propriétaire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle avec d'autres,Oui,Revenu irrégulier,Comment épargner,Oui,1.3917,5,Commerçants informels,0.7547419078825502,-0.055809614104029244,1.3303549794069962
HTI2018_1683,Artibonite,Urbain,Femme,45-60,60,Non scolarisé,Agriculture/Élevage,2048,Oui,Non,Non,Oui,Oui,Non,Oui,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Oui,Pas souvent,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment obtenir un prêt,Oui,3.2272,0,Agriculteurs vulnérables,-1.14898176414201,-1.0263793806857866,-1.1100522720214678
HTI2018_1684,Sud,Urbain,Femme,25-34,31,Non scolarisé,Artisanat/Production,3380,Non,Non,Non,Oui,Non,Non,Non,Propriétaire,Connexion illégale,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,1.1531,2,Artisans,0.24584704400853646,-0.8197750389079304,-0.6916847668920871
HTI2018_1685,Artibonite,Urbain,Homme,25-34,25,Primaire,Commerce informel,4214,Non,Non,Non,Oui,Oui,Oui,Oui,Locataire,Connexion illégale,Non,Informel seulement,Non,Non,0,Non,Oui,Non,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,1.5263,5,Commerçants informels,1.3587516983020151,0.5263385144169082,0.8478095207842901
HTI2018_1686,Nord,Urbain,Femme,18-24,18,Secondaire,Services/Transport,1128,Oui,Non,Non,Oui,Oui,Oui,Non,Copropriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,3.2306,1,Prestataires de services,-0.03842131275950481,-0.1677112072930873,0.42686426803839383
HTI2018_1687,Sud,Urbain,Femme,35-44,39,Secondaire,Sans activité/Ménage,2131,Oui,Non,Non,Oui,Oui,Non,Non,Locataire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Jamais,Aucun contrôle,Oui,Pas assez de revenu,Comment investir,Oui,2.0301,4,Ménages sans revenus,-0.7251163358627485,2.0749551631191583,-0.14102115135342747
HTI2018_1688,Aire Métropolitaine,Rural,Homme,45-60,54,Non scolarisé,Artisanat/Production,2756,Oui,Oui,Oui,Oui,Non,Non,Non,Propriétaire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,Revenu irrégulier,Ne sait pas/Aucun besoin,Oui,1.1895,2,Artisans,-0.7252817300580466,-0.969182508874722,-0.4318150477363415
HTI2018_1689,Nord,Urbain,Homme,25-34,27,Secondaire,Commerce informel,4147,Oui,Oui,Oui,Oui,Oui,Non,Non,Locataire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Oui,Oui,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.5331,5,Commerçants informels,0.5496775214454401,-0.1428208587716818,2.290594491560124
HTI2018_1690,Sud,Urbain,Femme,15-17,15,Secondaire,Commerce informel,4151,Non,Non,Non,Oui,Oui,Non,Non,Logement gratuit,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle total,Oui,Pas assez de revenu,Comment épargner,Oui,2.0647,5,Commerçants informels,1.0993861228010147,0.36944281206662605,1.4675444043623533
HTI2018_1691,Centre,Urbain,Homme,25-34,34,Secondaire,Agriculture/Élevage,2890,Oui,Oui,Oui,Oui,Oui,Oui,Non,Propriétaire,Connexion individuelle,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Oui,Oui,Pas souvent,Contrôle total,Non,Sans objet,Comment budgétiser,Oui,2.9468,0,Agriculteurs vulnérables,0.6035032208131198,-0.2957063814378854,-0.7241727797963234
HTI2018_1692,Artibonite,Urbain,Homme,18-24,19,Primaire,Agriculture/Élevage,335,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion illégale,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Non,Pas souvent,Contrôle total,Oui,Revenu irrégulier,Comment obtenir un prêt,Oui,3.1343,0,Agriculteurs vulnérables,-1.6038342626383904,-0.6052115332899964,-1.0619897704722259
HTI2018_1693,Artibonite,Urbain,Homme,45-60,58,Primaire,Agriculture/Élevage,1198,Oui,Oui,Oui,Oui,Oui,Oui,Non,Copropriétaire,Connexion individuelle,Oui,Exclus financièrement,Non,Non,0,Non,Non,Non,Oui,Souvent,Contrôle total,Oui,Pas assez de revenu,Comment budgétiser,Oui,2.7838,0,Agriculteurs vulnérables,-0.9343464504486355,-0.4914106158468737,-0.9643612473581163
HTI2018_1694,Aire Métropolitaine,Urbain,Femme,18-24,22,Non scolarisé,Artisanat/Production,6392,Oui,Oui,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle avec d'autres,Oui,Dépenses imprévues,Comment budgétiser,Oui,1.7589,2,Artisans,-0.46481148059826366,-1.0634025548238828,0.3133140927374909
HTI2018_1695,Sud,Urbain,Homme,45-60,51,Secondaire,Agriculture/Élevage,2160,Non,Non,Non,Oui,Oui,Non,Non,Propriétaire,Aucune source,Oui,Bancarisé,Oui,Non,0,Non,Oui,Oui,Non,Pas souvent,Contrôle total,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,2.8965,0,Agriculteurs vulnérables,1.0736278718732593,0.7777660856598264,-1.2849933489460146
HTI2018_1696,Aire Métropolitaine,Urbain,Homme,18-24,21,Secondaire,Commerce informel,5520,Oui,Non,Non,Oui,Oui,Oui,Oui,Propriétaire,Connexion individuelle,Non,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Non,Souvent,Contrôle avec d'autres,Non,Sans objet,Comment budgétiser,Oui,2.7063,5,Commerçants informels,1.61700115602148,0.09532016131710812,1.337425598417643
HTI2018_1697,Centre,Urbain,Homme,35-44,40,Secondaire,Services/Transport,4296,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Non,Souvent,Contrôle total,Oui,Pas assez de revenu,Ne sait pas/Aucun besoin,Oui,3.0749,1,Prestataires de services,0.27027631198578506,-0.49058363799648097,0.4675984189588076
HTI2018_1699,Grand-Anse,Rural,Femme,35-44,40,Primaire,Commerce informel,271,Non,Non,Non,Non,Non,Non,Non,Propriétaire,Aucune source,Non,Informel seulement,Non,Non,0,Oui,Non,Non,Non,Toujours,Contrôle total,Oui,Pas assez de revenu,Comment investir,Oui,1.0933,5,Commerçants informels,-0.5869324861459727,-0.0350011913897867,1.710095345419212
HTI2018_1700,Sud,Urbain,Homme,35-44,35,Secondaire,Artisanat/Production,57,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Informel seulement,Non,Non,0,Non,Non,Non,Non,Jamais,Contrôle avec d'autres,Oui,Pas assez de revenu,Comment budgétiser,Oui,1.3624,2,Artisans,-0.8959265212665272,0.8464772264868241,-0.29341324443575817
HTI2018_1701,Nord,Urbain,Homme,35-44,39,Secondaire,Sans activité/Ménage,781,Oui,Non,Non,Oui,Oui,Non,Non,Propriétaire,Connexion individuelle,Non,Exclus financièrement,Non,Non,0,Non,Non,Oui,Oui,Pas souvent,Contrôle total,Oui,Revenu irrégulier,Comment investir,Oui,3.1078,4,Ménages sans revenus,-1.3403684399224804,2.0187525183651522,0.7454793987876724
HTI2018_1702,Nord,Urbain,Homme,15-17,16,Secondaire,Emploi salarié formel,17503,Oui,Oui,Non,Oui,Oui,Oui,Oui,Propriétaire,Connexion illégale,Oui,Autre formel (non-bancaire),Non,Non,0,Non,Non,Non,Oui,Souvent,Contrôle total,Non,Sans objet,Ne sait pas/Aucun besoin,Oui,2.3618,3,Salariés formels,3.0100663007298767,0.6605090803820517,-1.569098412731589
